,Raman PC 1,Raman PC 2,Raman PC 3,XRD PC 1,XRD PC 2,XRD PC 3
97,8.136627676223592,-0.7219192596056887,0.11949601419070997,-3.61224186030106,0.6408851346635885,1.692833803343435
98,8.065965666734938,-0.3745718252285121,0.25953268851415423,-2.601927326083638,1.3058194822863969,0.13592226375803942
99,8.27465562420803,-0.3480233797991339,0.1921131204531091,0.23534229122904884,1.5910837660448456,-0.5885903868942866
100,8.280306361494278,-0.23501162110020485,0.298228108677976,-0.03482371507460502,2.265533376200814,-0.5962168130242782
101,8.154539391226066,-0.1635729210517238,0.35035820140981705,-5.502053482940412,2.099758307432024,1.2348150469586283
102,-3.994197298896664,-0.8708806832711772,-0.08078784985029967,-1.08370608295641,-2.1844426370672854,-0.0801062806131766
103,-4.8600056711734085,-0.5205184237276258,0.061158544309161816,1.1995040553713268,-0.6457292190573265,-1.614166833935246
104,-4.996085389331753,-0.4575579902690096,0.1445211109712058,0.9238097694861253,-0.700371988106057,-1.0586938336934875
105,-4.830566786247695,-0.4980371253309503,0.21937412434706935,-1.3321209899723825,-0.1467383011338962,-0.37164525422189926
106,-4.824298534010629,-0.5442111626810295,0.27078495426044646,1.4538670269589622,-0.9209346901877585,-0.6951281502669472
107,-4.565484189135026,-0.5832882804208406,0.3409186505168186,-0.35136800737507595,0.4358752896484181,0.10453122049935439
108,-4.248552183875673,-0.6268876019086085,0.4423495759879692,1.8870128152539627,-2.1423234170637575,-0.2068271753057982
109,-4.31294870331729,-0.6380329230080363,0.5205128634693297,0.2075506691330835,0.6471137726032138,-0.7209555969244842
110,-3.2435683516289444,-0.9312109366948013,0.6909554025428363,1.8631482379855744,0.7517700595953342,-0.8909738841391804
111,-1.8996676598248448,-1.345284015597997,0.8997564428628608,3.1836161571294848,0.605311708884765,-1.0468820154848038
112,0.6005275629442405,-1.8532620722866657,1.1481024428624413,-3.64683801128015,0.7918555596197512,0.27331951819344547
113,4.638683945384295,-1.6489378901793112,0.8072911801309071,-3.022069882912982,1.9600293590899796,-0.3727988300311632
114,5.450537844498867,-0.8824867412834311,0.5052702361914725,-2.906598924446366,1.01314803829537,0.78897916488239
115,7.803743827351712,-0.5774088987160737,0.3338659412564157,-2.7037661985475197,0.9554541613872012,-0.38211405923470554
116,8.360166776478302,-0.3942895075982094,0.3097306604659365,-3.037598545438276,1.7155913529545965,0.18443241149257153
117,8.410021286578662,-0.2933066842630498,0.3342576214044953,-2.1055786856500003,1.658200530466944,-0.0639770994671724
118,8.363644612551,-0.21653790271436976,0.35146699258326813,-3.584156379404104,0.9431497098976064,-0.5096633225122807
119,8.038377142979671,-0.08095949019921383,0.2868468508197455,0.5165224218758893,2.130223459662731,-1.2659560178084466
120,-4.462615617366952,-0.6156647899082879,0.08721602595857283,2.2371582517224313,0.27142441699233694,-1.0310305956174437
121,-5.276152885502741,-0.30529813286262647,0.17006466762860784,2.7337603189064206,-0.4345761806754321,-1.2471050252336402
122,-5.24176298915723,-0.28588485503210825,0.21624330904834596,0.4215366793215996,-1.4727470160826261,-1.1542817750288665
123,-5.086121796566661,-0.3270986872259137,0.3402460660975018,-0.019359440519470188,-0.6754050300369222,-0.16950149227387667
124,-4.970718813465173,-0.3538814445352576,0.35407063633403785,-2.4327384082981975,-0.7226525699152141,0.7973092461407213
125,-4.987272618526536,-0.33968548977178353,0.46169289836268684,-1.3037050019638172,-0.09502630651803011,0.40442825183055425
126,-5.1037357442418,-0.2649691031803796,0.49769740403239676,3.2217479028370435,0.35060026816351875,-1.8899307934695466
127,-4.5629725411947915,-0.3842588028561153,0.6658219169249394,-2.2577786999724583,-0.11288364245049239,-0.3580500593900423
128,-4.414572843759976,-0.48514815483822693,0.7370627247620053,-0.06617684482947203,1.4133103218399339,-0.31793534295415
129,-3.1616167556697663,-0.7972864000179081,0.9214708829790718,-3.7102060259659897,1.0377626510223645,0.6875339702280975
130,-1.3410327954600876,-1.3284789706404871,1.1903642399874825,-0.6238886552171424,0.7928922269913572,-0.7379790462016228
131,0.7738966886460357,-1.5895618924475325,1.5226487404226143,-0.9081862589274825,1.708754767095243,0.6991861077658356
132,3.2779848518214156,-0.8274848833233227,1.068080445508028,0.23613106463850764,0.1516208733568105,-0.6799797573426699
133,6.977239171806831,-0.40063736411901407,0.5866548308589568,-1.0328305958598172,0.818267719158922,1.051040507906322
134,7.915856598471398,-0.30888555135348716,0.5222906880774796,-2.532263472054258,1.432714947491253,-0.15850702322284232
135,8.334565733803581,-0.21831292827401705,0.4857234074439854,-5.197802541389131,-0.12670523850136814,0.4925425472469816
136,8.36671933456396,-0.1366384087108707,0.4147310031483124,-0.0181128325680178,1.8888875294562442,0.5502285705042236
137,8.351298218155302,-0.05664133367201781,0.46332972786735505,-5.485444311218575,0.9844284671155491,0.5592905645221434
138,-6.496193286208893,0.16247784010607455,0.10603767676564206,-0.9396368356784549,-1.5340858182845176,0.44870441171502146
139,-5.938155108069166,0.07598729417754592,0.2773689477157832,-1.610012142246009,-2.0210762389615136,-0.1290872278623498
140,-5.989716664829622,0.06278348985473375,0.2627513237893191,3.3428959168912877,0.13001143716062002,-0.8050959356138074
141,-6.353668798382841,0.32840986268596667,0.34886029873820856,3.1669006686458596,0.5206442382980941,-0.8677925854884232
142,-5.832515410532755,0.02339489197916798,0.3627197483945434,0.4139793194238717,0.47332648224500673,-1.4005946178147777
143,-5.414816707901115,-0.12010811334489571,0.500484504410207,0.641482061399132,-1.1033612994031872,-0.26825197092196496
144,-5.380434308929504,-0.18324311795238993,0.5830151827045633,-4.21905164207893,-1.7191777978306146,-0.40029923329646294
145,-5.437284003308625,-0.1692929693846482,0.6786122024566985,-0.5940855196288597,-1.5517331863618495,-0.7635323458722107
146,-4.351342849516732,-0.43238716405645944,0.853227940200892,0.5581270827593431,-1.583257147095636,-0.19144967868332616
147,-4.375329637033462,-0.2877618550143392,0.923822539064005,-1.724531418673854,0.6747098674884988,-0.009504639564258451
148,-4.389322446560204,-0.3142721829958592,0.9474068371925324,-2.811095891286804,0.23827449992952413,1.450638516904214
149,-0.9878188706128235,-1.006563110527595,1.8427221640480795,-3.1926124306090413,0.7819368606294241,0.7893651825364265
150,0.2841912280427043,0.06731358193660948,1.934540682532786,-0.0990572635338909,0.2971319257298549,-0.2187675609621456
151,4.481513456812518,0.31381123646029,1.0270181757386705,-2.0547559313076036,1.4024937262205266,-1.180791365102013
152,7.583285178508738,-0.07150954167569111,0.6612719702946844,-3.0995905921045566,1.0575366077812047,-0.07553358680479462
153,7.006515631224823,0.06167463873585149,0.7367340318809878,-6.426706946935826,0.5576933954241238,-0.16117641633521593
154,7.999720391454311,-0.0023746737329363395,0.6724189887344822,-0.7148933953472165,2.4587030284400635,-0.33075345176579424
155,8.313106700286008,-0.038831942421954875,0.6564086507291201,-3.0674434758828424,1.8388675156423029,0.9281137589240742
156,-4.713346363516272,-0.29434326171310304,0.30560725565980834,2.0537717806806572,-1.014436394905947,-1.22653958570229
157,-5.335615200700683,-0.07607151561001937,0.31178119671794546,0.3071071565054133,-2.1138378085323057,-0.20182653064430325
158,-5.433405312836498,-0.054394506671759636,0.39175040699035907,4.741524348227647,-0.36563150421150253,-2.1006025740383105
159,-5.885226380638218,0.1447428987926036,0.3361357164982118,-2.1456951236340673,-1.5046841021039024,-0.45420555515136324
160,-5.264544873895553,-0.05296294539161955,0.5292526235759739,0.6375323016061704,-1.3950767675188993,0.40347924996211165
161,-5.432853941355226,0.08706663449037177,0.7149657493939199,-2.2380406643558888,-0.7089683777497047,-0.5832918007137279
162,-5.176023646577834,-0.10368669647075018,0.6950085897777959,1.1797437769606791,-2.183970823705301,-0.26823908191084533
163,-5.0137337382963665,-0.10678849929065332,0.8257961091494016,-2.0751600467397897,-3.5082784802582294,0.9718770240205059
164,-3.259675628668012,-0.3248046334865534,1.2849036098719577,3.6330555717881756,0.6218788269934257,-1.6420411213365111
165,-2.44047989189127,0.2102042075702061,2.179273732774974,1.165049631775704,-0.2782509583192148,0.09222545383658667
166,-2.5217487486308734,-0.13391262694199052,1.875603728151017,-1.684848116669665,-0.9090469791539667,-0.9789823975953631
167,-1.4715033896386387,0.804029493949212,1.2878404949170013,-1.828365853115363,-1.194376523934834,1.8751870461112092
168,0.2343855883023337,0.8342631516618988,0.9983970628330862,-0.00779451143793878,1.6186441474088247,-1.016247138399073
169,0.003028571350655232,1.035391886361024,1.0445096063994177,0.37272918245278974,-0.04747349916959042,-0.7303450669648603
170,6.496734346478855,0.41933470484930335,0.7641860136795474,-3.68037878164991,-0.4953024658492606,1.4540839490601845
171,6.5696577799349,0.2922308613560984,0.6565121114405176,2.7362320545284744,0.9050561812084748,-0.9060148463358685
172,7.451061315541396,0.338993212915624,0.7274419000066742,-1.6823454621431018,1.4805807173430714,0.4927100226988183
173,8.082037939550595,0.15337846230862848,0.7010391803868589,-4.266027269112126,1.8698603038661539,0.15441117058213596
174,-3.628120790491665,-0.44039335853261585,0.47129031418636,-0.15447639934279844,-1.932078363741167,-0.9640139618016599
175,-5.925264764031227,0.1913936187954326,0.31694429907939276,-0.9655389492495731,-1.9953176127308339,-0.2876555684509657
176,-5.628439037847937,0.12260313666189569,0.4095988718428563,4.634368559670555,-0.7305936865123673,-1.5924587578484755
177,-5.749474240658278,0.18029670811125,0.4365338932555138,1.3560015884730134,-2.5910015773700614,-0.17033473001741556
178,-5.061109316691917,-0.007943873055014126,0.6329562247817617,0.13150838119219482,-2.664648738336012,0.7820050170853474
179,-4.666641317044747,-0.05355222044969477,0.7938406036574406,-0.336091609699878,-1.2260856969794978,-0.13114941435066158
180,-4.325352234476772,0.00031826870080311565,1.0536459726609155,3.7040769595639365,-1.5400504912541886,-0.5866212472219106
181,-4.790264067043651,0.28128463191832753,1.1706118818053954,-1.399212306084278,-1.2326976309258022,0.051346460371743556
182,-5.234622121792409,0.542287716023571,1.2551305112991156,0.4423633137970544,-1.9815294972406283,-0.5720929292527931
183,-1.595078331082652,1.0874352064974004,1.94233537349722,0.002248106692695907,-0.36126613875584845,-0.5361958947429957
184,-2.0866295193472415,2.2417589984349835,0.21543292528247854,5.507654676548429,0.19977991419244112,-1.506370043347687
185,-0.5598960194435861,2.436707817483724,0.4438682334604424,1.995810734768457,0.37189451591438183,-1.022951166959709
186,-1.3818833307758351,2.575612248987222,0.6218994086130625,4.117513043933885,0.6272823448161188,-0.8434702758552123
187,3.760062802519372,1.515077142706768,0.6330094313750112,-6.792443319571152,-0.5243727952621757,0.8114961496521413
188,5.689822361891527,0.8049377073833864,0.554062532286451,1.1830956163883193,-0.09343650464569665,-0.08836643099886828
189,6.302383845120261,0.8390941184129348,0.719009021988562,3.575158649752855,1.5996281798192855,-0.7793367746175841
190,6.836678911068596,0.6234935260650684,0.7475765343848344,-4.755467242030516,0.7700202996441367,1.1528485522433387
191,-4.454569090000601,-0.11854889561656572,0.5000137061579901,2.575314321310109,0.16149978222114295,-0.8263205636932011
192,-5.585887364060934,0.17031071821194294,0.44210442876958234,1.3575949773372615,-1.3583679361439558,-0.7380371341314563
193,-4.993564626390668,-0.010333804800767217,0.5921430043098952,1.9062532264126828,-1.6480560556051593,0.045854643318166834
194,-4.759193245290519,0.013408234558745442,0.7368546169954949,-2.9514037312351307,-2.413840834383824,1.0446497991644377
195,-4.151232855315976,0.23094938524466227,1.0646182639814783,1.7793585478034868,-2.430020896605944,-1.011413962313866
196,-5.8081353956356985,0.8165521535404678,0.7528872672878987,0.4524921577061312,-3.022044485409704,-0.09657361299137607
197,1.2267042903234695,2.314121792713703,0.786209373387242,2.3519396140261457,-2.4975296950882533,0.417893016497192
198,-0.09370317513126476,2.470853563081425,0.3414449967062511,0.8838172507059681,-1.9268592155427768,0.2211820115074237
199,-0.03719460227705046,2.689010597067538,0.03373847941826963,3.2811373272460322,-0.333657962970466,-0.58903561566567
200,3.037689442080678,1.768708559314838,-0.022345880284572267,5.792272037061017,0.31330691629425333,-1.8228248071468436
201,1.490788888483489,2.182292143577318,-0.23853376197262194,-0.24573835906101757,-1.2629369374310222,0.6344821997727716
202,1.1224714635852142,2.2020674634941138,-0.3987592320301363,1.5414735108838802,0.40424137980338415,-0.7588271971537157
203,0.0671577570934126,2.4335295040166676,-0.5548468635973299,2.138706481024354,0.1476282874454983,-0.6777011832106576
204,0.7632269772663898,2.0292955709289755,-0.31504615463292046,0.9165548807357993,0.9034514683238957,0.5894258324258901
205,2.5390957282334212,2.003007952837905,-0.08471181771642525,-3.1026014626748775,0.0075605272827206195,1.35745313917706
206,3.7838304141497963,1.7102317105990423,0.22466055922835457,0.9984693142727259,1.787255859982795,-1.0264648664616725
207,4.5619961619056975,1.237516622137094,0.8967111946942211,-6.825525769121025,0.048194570870824176,1.1219771214040488
208,-4.838288334550661,-0.003604240391131555,0.6083463013012148,1.2745085893255894,-2.7128265999206507,0.6639370378898002
209,-3.226205900633559,-0.04563117233869708,1.032560521309884,1.9020828287278133,-2.7357546823054073,-0.2722753881655668
210,-2.567969681957351,1.079249016215565,1.0238184412182272,0.7463862723975361,-2.767202868121132,0.04074070596940232
211,-1.5161152438203003,1.8753767512870083,0.051123141176932375,3.1819307710823272,-3.135075079261738,-0.7713204004637396
212,-2.7244954916351807,2.863753721039355,-0.9398870226599777,5.297925688602596,-2.6799301691824424,0.02775506157940875
213,-0.2349956728570565,2.296100024070571,-0.8241828494561652,2.83236770989405,-3.2995832715885096,0.6541941840497494
214,1.864657644429758,2.1387887378888952,-0.43768736338949293,0.004679886036153542,-3.177081387485632,0.5433269732840238
215,0.5471818832890223,2.3511359113589303,-0.6238625664981169,-0.009955291387620174,-2.540328381426671,-0.2472031780096858
216,1.5512645970149985,2.4237183624312095,-0.09411793052578389,-0.5840285469997658,-3.6799041518045588,1.0600314129203823
217,1.3412224541145268,2.177449810210468,-0.8091046362681097,-0.9778959253696328,-1.0641820883796302,-0.27967903565196806
218,-1.5699895118291929,2.268086663838225,-0.7870114730585634,-0.5094046156462658,-1.8790505194230758,0.0895164341432515
219,-2.390540397908429,2.5742344564321553,-0.6584078608586601,0.374814037295738,-0.24192483401209175,0.14288678931863752
220,0.03059446736106495,2.059508415163559,-0.5585590267755416,0.6818371105968927,-0.39165162954558486,0.08997029930822857
221,-1.640585530635732,2.1036819924940393,-0.2982712182933686,-2.6340973190013193,-0.8227668597151865,1.3157680375028202
222,-1.9096245409162593,2.3325955703405357,-0.7072457577012171,-0.574609634126276,0.4987685910536058,-0.3027381427750675
223,-0.5751289958288557,2.2563940057166887,-0.30749728064336984,3.5090234531166193,-3.2700832590710847,0.9092080761709146
224,5.202550517883244,1.2486139279403417,0.21906982368326192,3.7589674213494435,-2.3233945334681296,-0.05887635731517727
225,3.170485310910664,1.5107555281931757,-0.2852795715229376,4.439328481687642,-2.6589575171003386,-0.3478524157455189
226,1.0881827671324946,2.10208346362458,-0.7201216297692425,1.8377290233225894,-3.491517450126076,0.4125568563539429
227,0.4405925265108714,2.2639862205402523,-0.8108601475220076,4.1729921549953986,-4.002875394357538,0.09198049084585604
228,-2.5984776400848393,2.478325758737356,-0.926071384151889,2.7650874071609337,-3.213142590261694,0.3912768419043486
229,-2.7043106511587256,1.7779456922346075,-0.612375773906248,1.5961156898451287,-3.0767840112735834,1.1105788202647002
230,-0.4583345210082833,2.319326288433745,-0.7655810214435985,4.482661312573761,-1.6211515731486037,0.08749935907311143
231,1.3636643629238403,2.166739834063672,-0.6263362417765261,1.688893640325372,-2.339772565201464,0.590000198099074
232,-3.7274920786012706,2.480930134797107,-0.9832473754751943,2.1939201945601217,-1.269969773952153,1.0916395995343924
233,0.05877859339844898,2.1680780388305134,-0.6192438264032443,0.0844826802633938,-2.34535424858151,0.4517328718026797
234,-2.114485381666832,2.441722098253808,-0.9753374179153158,0.6340611707173831,-0.38872924146342197,-0.07156786209301334
235,-0.7632067156864584,2.1366975858052277,-0.6158497558807277,6.440916481645354,-0.011514220164965432,-1.1527428627663676
236,2.9016451838877764,1.8368246268585215,-0.6359260516817322,3.2579926294270103,-2.905430482809256,1.4799968915356705
237,1.9955443029904973,1.7286396567680822,-0.47882176158214035,5.121844944859859,-2.960658698484486,0.7063339068626826
238,-2.0198032508287844,2.336032194092986,-0.9700892080671909,-0.8013971596595909,-3.621032796908006,2.2097166709618428
239,-1.5958512032651184,2.3915320447465795,-1.1977471107959639,-1.244043772031219,-2.4796179654338233,2.9495565042814755
240,-1.8472550244849166,2.340831594839418,-0.8192239236124244,3.709744730758989,-1.8774295957067706,1.385492638309308
